Date,EQ_Australia,EQ_US,EQ_UK,EQ_Japan,EQ_China,EQ_India,EQ_Brazil,FI_Australia_10,FI_US_10,FI_UK_10,FI_Japan_10,FI_China_5,FI_India_5,FX_Japan,FX_UK,FX_Australia,FX_Brazil,FX_India
7/1/2004,2.049269767,3.328978235,3.619283637,2.093960709,2.655442618,1.004562329,1.886758658,1.814727079,1.532676651,1.759586365,1.93650535,,,89.481,115.9835,134.7925,81.9033,125.4115
6/1/2004,2.058325608,3.320418984,3.645299298,2.101747037,2.631495939,1.009901754,1.908424845,1.805387804,1.528523612,1.75488861,1.937053748,,,89.451,116.3277,135.1726,81.6081,125.045
5/1/2004,2.039263577,3.316132345,3.652428319,2.108697928,2.605009576,1.024862031,1.905810187,1.81368339,1.515566074,1.751940537,1.931194204,,,89.5645,115.3706,134.6419,81.959,125.0496
2/1/2004,2.048780503,3.275665513,3.650495109,2.078232866,2.493786119,1.020296178,1.818745103,1.828424158,1.516886457,1.755935143,1.938064618,,,88.8646,114.3627,132.9202,81.1004,124.9858
1/1/2004,2.048662913,3.285736936,3.624114089,2.078233113,2.46900644,1.002698914,1.802842169,1.838810944,1.529988234,1.764544463,1.937995283,,,88.4464,114.0437,131.672,80.7077,125.1111
31/12/2003,2.049102817,3.28588627,3.624684473,2.078235026,2.469172569,0.985502568,1.80381457,1.838900726,1.529882432,1.764121461,1.937918805,,,88.4006,113.7186,131.7025,80.6659,125.0343
30/12/2003,2.04661941,3.279245131,3.619732983,2.078237055,2.502935636,0.982216027,1.804781679,1.840964099,1.527633486,1.758994245,1.937703304,,,88.7675,113.4445,131.0501,80.1969,125.3117
29/12/2003,2.038796075,3.278530975,3.609854948,2.043492003,2.472538284,0.982756855,1.790248105,1.841088011,1.533475207,1.765155909,1.938974703,,,88.8541,113.0556,130.0305,81.2713,125.1907
26/12/2003,2.029188318,3.237337474,3.600055915,2.028022398,2.4978006,0.963161027,1.771809703,1.827840695,1.543127187,1.767329834,1.945811897,,,88.667,112.9156,129.7288,80.3462,125.5234
25/12/2003,2.029623858,3.232020087,3.600624586,2.01699545,2.502354019,0.948414232,1.763108697,1.827927695,1.536953255,1.767375286,1.952459899,,,88.5884,113.0562,129.8124,80.0447,125.3459
24/12/2003,2.030058407,3.232169277,3.601191631,2.01422617,2.512333388,0.948531327,1.764036524,1.828013672,1.53684395,1.766952353,1.948355583,,,88.5675,113.1202,129.7908,79.977,125.4606
23/12/2003,2.023824496,3.238168339,3.597753626,2.020794665,2.483299048,0.933752866,1.764951103,1.834545795,1.527931158,1.766996094,1.949286239,,,88.4807,112.4003,128.7371,79.9237,125.4633
22/12/2003,2.021108707,3.229196737,3.584626031,2.020795066,2.472779411,0.938510501,1.761122098,1.834018804,1.540683756,1.764944562,1.94921706,,,88.4105,112.3305,128.3133,79.6108,125.3287
19/12/2003,2.007503031,3.21672355,3.575707731,2.007557968,2.397037029,0.933065363,1.74208938,1.830989219,1.544623498,1.762592058,1.944537849,,,88.0784,112.5792,128.8689,79.4904,125.5404
18/12/2003,2.002574461,3.218306605,3.564110573,1.981602934,2.380175721,0.921401354,1.751442381,1.82917721,1.542614221,1.768698354,1.938711773,,,88.262,112.8471,129.3369,79.127,125.4167
17/12/2003,2.007479221,3.180449353,3.529728787,1.970416995,2.351583196,0.909524585,1.728702048,1.829294065,1.536916066,1.76895277,1.943433827,,,88.6113,112.4333,129.8572,79.1964,125.3919
16/12/2003,1.997870983,3.176322736,3.512357831,2.000015969,2.36991517,0.911120996,1.693699594,1.814724445,1.531568238,1.7665495,1.942635158,,,88.4501,111.7266,130.0278,78.9965,125.3658
15/12/2003,2.01841665,3.155500581,3.525067318,2.036092878,2.374079366,0.904725321,1.690490595,1.805318869,1.526463574,1.755972464,1.93316363,,,88.4375,111.1666,130.0413,79.418,125.3156
12/12/2003,1.997152367,3.17355592,3.525295807,1.987822708,2.369624133,0.891612534,1.712928918,1.811797138,1.530047791,1.755488289,1.947865636,,,88.2116,111.339,129.8102,78.9734,125.3442
11/12/2003,1.983124287,3.165030368,3.512628325,1.972354388,2.368870921,0.889834846,1.740164058,1.804929712,1.530181664,1.741377741,1.943184569,,,87.946,111.0529,128.4959,78.8669,125.3182
10/12/2003,1.997111601,3.12889481,3.516502431,1.951751922,2.363459439,0.885396034,1.714599858,1.804406345,1.520787191,1.74657069,1.945600162,,,87.7226,111.0598,129.3304,78.5472,125.3726
9/12/2003,2.002226946,3.131796877,3.552843233,1.985210375,2.313898153,0.879618521,1.738988708,1.817864588,1.516153864,1.739036726,1.941156443,,,88.6838,110.933,129.0995,78.7404,125.362
8/12/2003,2.006608654,3.1588685,3.537331402,1.981010353,2.307588304,0.864103955,1.709541894,1.825017618,1.52527551,1.738869921,1.93705179,,,88.7621,110.3353,129.3229,78.6611,125.252
5/12/2003,2.009709356,3.135802618,3.543725134,2.029058642,2.3307931,0.863889649,1.709706676,1.805378725,1.532847957,1.74389617,1.929303704,,,88.2305,109.9349,128.4462,78.7093,125.1569
4/12/2003,2.010161763,3.160186494,3.553365014,2.037046119,2.336361469,0.879344131,1.672487405,1.794116992,1.513390873,1.72684862,1.923474494,,,87.9894,109.6047,128.303,78.4627,125.1579
3/12/2003,2.001573274,3.145392728,3.565118515,2.022397654,2.321020948,0.876899198,1.683647805,1.794841445,1.508220673,1.725308581,1.920910169,,,87.8875,109.8408,128.3519,78.7127,125.075
2/12/2003,1.984775105,3.150242136,3.554510333,2.03718672,2.299088063,0.870651468,1.67789451,1.791772966,1.51216671,1.721478341,1.914553852,,,87.3905,110.1024,127.5107,78.7343,125.0335
1/12/2003,1.974212772,3.160674982,3.580311645,2.03125519,2.300047083,0.870256637,1.683896814,1.78684089,1.510155275,1.723466091,1.932136714,,,86.7723,109.4543,126.7921,78.9227,124.8825
28/11/2003,1.983897772,3.125482633,3.526141558,1.989914455,2.243937907,0.848047021,1.657176033,1.792636963,1.518865216,1.723849672,1.941467224,,,86.8316,109.4996,126.3005,78.2658,124.6718
27/11/2003,1.983939018,3.126307131,3.541712835,2.002574421,2.232060253,0.839223654,1.639739323,1.793358901,1.527122127,1.726842113,1.936398512,,,87.0818,109.017,125.9834,78.4412,124.3287
26/11/2003,1.987864383,3.126451826,3.549735373,1.99443381,2.263812586,0.823678135,1.618781866,1.806127102,1.527017265,1.731653971,1.937094465,,,87.1495,108.7381,126.0677,78.171,124.3658
25/11/2003,1.988652217,3.112604295,3.559276953,1.966746428,2.25959199,0.823726801,1.629146878,1.801763179,1.53397808,1.719744102,1.939563261,,,86.8985,107.9378,125.3151,78.4755,124.2422
24/11/2003,1.976013072,3.107091201,3.554719596,1.939444676,2.258754849,0.810778022,1.620232321,1.808871459,1.529108886,1.721555767,1.940067777,,,86.9659,107.8053,125.295,78.8714,124.4177
21/11/2003,1.974550491,3.05759199,3.503832667,1.939444391,2.195183321,0.809131731,1.584779382,1.810936221,1.538777075,1.731403652,1.93998923,,,87.361,108.372,126.0939,78.7915,124.716
20/11/2003,1.984204096,3.052775895,3.495448669,1.933950599,2.208703308,0.799502341,1.581615085,1.804638671,1.537028963,1.73092295,1.934927707,,,87.3247,108.1886,125.969,78.2069,124.7565
19/11/2003,1.979490255,3.078771777,3.511731622,1.897129936,2.170408167,0.809128664,1.55022979,1.814334709,1.527686758,1.729799871,1.941571173,,,87.1127,107.9354,125.7571,78.1155,125.0571
18/11/2003,1.975657948,3.054184226,3.534027276,1.937432738,2.142508875,0.821671605,1.551596325,1.801006897,1.535532023,1.7401212,1.93597911,,,87.8567,108.0126,125.7541,78.0726,125.0436
17/11/2003,1.975436234,3.082205456,3.521750149,1.934344354,2.170913305,0.829765046,1.540619773,1.804278802,1.532954294,1.738269148,1.94127141,,,87.1922,107.2954,123.8527,78.0005,125.4017
14/11/2003,1.986795108,3.102163986,3.569462775,2.003762423,2.182247769,0.814340577,1.567726304,1.798060661,1.528322705,1.733839314,1.931218225,,,87.7995,107.0932,125.1911,77.9281,125.6188
13/11/2003,1.997094442,3.125580153,3.55053031,2.027108936,2.168113409,0.829882242,1.549560294,1.792424304,1.519924801,1.73113098,1.931914251,,,87.8763,107.1133,125.3973,77.75,125.7988
12/11/2003,1.988046646,3.126112276,3.5496175,2.002548639,2.168316118,0.842457783,1.553710577,1.795680619,1.50304796,1.723480186,1.93030541,,,87.5245,106.403,124.8375,78.8815,125.865
11/11/2003,1.986983928,3.089714656,3.524754541,2.004837884,2.212320082,0.841113839,1.522812855,1.795807207,1.497292837,1.720591582,1.924140447,,,87.4802,105.7309,124.5739,78.7049,125.9757
10/11/2003,2.005654129,3.091452739,3.522625171,2.056702544,2.215457419,0.837602544,1.537304717,1.792817648,1.49719178,1.721998219,1.902564232,,,88.067,106.2148,124.7453,79.202,126.1826
7/11/2003,2.015394011,3.109384942,3.551653508,2.08014592,2.197968066,0.836356463,1.546522697,1.795356365,1.498500767,1.71928175,1.900962234,,,87.0797,106.1525,123.5073,79.7424,125.9458
6/11/2003,2.007423114,3.123147388,3.509431606,2.06107612,2.240343968,0.846997587,1.54257699,1.799763968,1.50181472,1.720172365,1.903950917,,,86.3331,105.8108,123.0702,79.569,125.9319
5/11/2003,2.007623301,3.104618561,3.493090551,2.116284078,2.262995726,0.8454508,1.51816257,1.808577056,1.509481492,1.729693121,1.903114006,,,86.5411,106.4151,123.3985,79.6179,126.0847
4/11/2003,2.022873316,3.108418863,3.514795089,2.129618655,2.261883114,0.850531569,1.538504055,1.809932537,1.514679805,1.72285137,1.906348457,,,86.7975,106.8288,122.1617,79.854,125.8831
3/11/2003,2.018202034,3.125556003,3.517203805,2.07657444,2.209380585,0.841635334,1.53746014,1.811890476,1.507390694,1.714630977,1.912988999,,,85.6838,106.6203,121.7956,79.9392,125.9062
31/10/2003,2.028237311,3.101139632,3.481213589,2.076572627,2.177486069,0.817655337,1.494006805,1.81575544,1.515297905,1.728238195,1.912909068,,,86.5132,107.599,123.0294,79.4857,125.8737
30/10/2003,2.029346794,3.090138712,3.492550741,2.097448841,2.181707548,0.797172511,1.504186882,1.824042984,1.510370241,1.722851634,1.915655236,,,87.4469,107.6381,122.8025,79.9762,125.9554
29/10/2003,2.023303858,3.092915765,3.464498558,2.103994074,2.207253507,0.787519386,1.492725488,1.832985311,1.51757017,1.722885483,1.918391858,,,88.0005,107.8613,122.3673,80.1725,125.8547
28/10/2003,2.011362638,3.08858347,3.469056574,2.080186163,2.19152648,0.778636765,1.517184582,1.819812584,1.528006637,1.72872018,1.921718297,,,87.8015,107.5008,122.4188,79.7393,125.9222
27/10/2003,2.012226015,3.042500178,3.452047066,2.055682746,2.171707321,0.780540084,1.478395948,1.826858555,1.518778608,1.725929866,1.930681452,,,87.7892,107.5845,122.4876,79.2571,125.6576
24/10/2003,2.019658312,3.036088854,3.442581955,2.039976146,2.178962855,0.79148283,1.484605091,1.8295187,1.524798546,1.732212474,1.928895419,,,87.23,107.7571,121.844,79.1753,125.8784
23/10/2003,2.026295757,3.0505696,3.444077961,2.02413103,2.180839541,0.772808826,1.475181181,1.838531713,1.511859154,1.735507762,1.931449384,,,86.7965,107.3906,121.6522,79.3481,125.9889
22/10/2003,2.04718947,3.04060145,3.481475901,2.137014235,2.193434161,0.785267461,1.52154827,1.829039845,1.517176307,1.737993116,1.917994519,,,87.2777,107.2653,122.4332,79.3345,125.9027
21/10/2003,2.050079014,3.086699814,3.536184553,2.175941983,2.135012093,0.791814065,1.540345855,1.819653305,1.506115352,1.745402217,1.908515245,,,86.9469,106.1445,121.3036,79.6626,125.8877
20/10/2003,2.040516202,3.08285735,3.532807868,2.200378733,2.131220816,0.81086985,1.534694478,1.815300713,1.504246626,1.742080012,1.905790646,,,86.2968,106.0515,120.1397,79.0119,125.863
17/10/2003,2.044734052,3.06717533,3.530482895,2.178482502,2.142340097,0.824951005,1.487235954,1.812879808,1.503197979,1.74133204,1.917387301,,,86.9468,106.06,120.0179,78.9915,125.9072
16/10/2003,2.045639589,3.09903584,3.527507593,2.171035732,2.13223308,0.817744276,1.501883617,1.823725928,1.494322282,1.743726016,1.919184288,,,86.9506,106.284,119.7051,79.4153,125.9235
15/10/2003,2.038991415,3.089338086,3.551681424,2.150033726,2.15679702,0.80778671,1.501714578,1.828265975,1.50122675,1.740847921,1.918153592,,,86.9148,105.7346,119.6874,79.7313,124.8507
14/10/2003,2.038881508,3.096879574,3.522675868,2.163981433,2.167630966,0.799286846,1.522415595,1.828374068,1.507013387,1.747601184,1.908107055,,,87.4935,106.1108,119.6698,79.8254,124.9495
13/10/2003,2.035188535,3.084832437,3.54611364,2.137249232,2.187624084,0.812939909,1.51363979,1.831657473,1.518694389,1.752306535,1.930251199,,,87.4412,105.4854,119.9124,79.72,125.6268
10/10/2003,2.024606468,3.063458649,3.504920524,2.137244854,2.192205794,0.800524225,1.482254646,1.832421596,1.518587492,1.76276124,1.930168986,,,87.6785,105.5193,119.8254,79.7824,125.7406
9/10/2003,2.019509999,3.065334568,3.507788501,2.104720338,2.142749798,0.789500926,1.485890264,1.838930902,1.511770242,1.75552862,1.938929813,,,87.2726,105.4392,119.1313,79.7184,126.1051
8/10/2003,2.014584065,3.05086538,3.471458055,2.099164938,2.145379534,0.776430304,1.494956515,1.838992979,1.518974394,1.760436281,1.933005761,,,86.9736,105.264,119.6342,79.2898,125.6904
7/10/2003,1.999775245,3.066108176,3.47458245,2.139484292,2.138754551,0.776061905,1.467812749,1.842354988,1.518633042,1.7621,1.924282277,,,86.7003,105.304,119.7728,78.8505,125.997
6/10/2003,1.999287406,3.05165519,3.473545382,2.127199037,2.138898459,0.776657342,1.45223725,1.871254624,1.530082752,1.765672499,1.920998958,,,85.8678,105.8382,118.6976,78.703,125.5516
3/10/2003,1.990974559,3.038516668,3.477226383,2.123256238,2.139042376,0.761163278,1.437682394,1.871320835,1.524437098,1.762615644,1.923544744,,,85.9025,105.1879,117.6229,78.0127,125.7147
2/10/2003,1.988916523,3.010299405,3.424923833,2.104108395,2.139186303,0.746278396,1.422149298,1.877350466,1.546737483,1.773962734,1.918186374,,,86.0615,105.7791,118.6286,77.9216,125.3791
1/10/2003,1.964207078,3.00409747,3.392948541,2.049774455,2.13933024,0.746335299,1.396593166,1.884092211,1.556304357,1.786753797,1.914715263,,,86.0497,105.5659,118.109,77.6689,125.2373
30/9/2003,1.971022619,2.938316033,3.32926349,2.027602558,2.139427313,0.744422277,1.349631867,1.864403328,1.555197606,1.787857875,1.92049659,,,85.3749,105.2388,118.0399,77.4845,124.6585
29/9/2003,1.968096973,2.96974983,3.371578806,2.011719934,2.115886151,0.735469219,1.358815583,1.872407767,1.53817416,1.784012153,1.913591432,,,85.7937,105.3866,117.0352,76.7362,124.5456
26/9/2003,1.972259964,2.941119894,3.38378876,2.032098007,2.142026475,0.728699422,1.334589117,1.865299705,1.544732898,1.785962841,1.918146538,,,85.1914,104.9899,116.8105,76.4567,124.3642
25/9/2003,1.973465341,2.959664913,3.420993769,2.024793087,2.149014628,0.713127425,1.335103436,1.864084888,1.534434256,1.77839157,1.922493262,,,84.9975,105.106,117.5385,76.2748,124.3458
24/9/2003,1.996078424,2.977211413,3.449335586,2.069596494,2.170893556,0.720991889,1.357303228,1.851690445,1.529968852,1.776439949,1.940804871,,,85.4969,104.8424,117.5041,76.7053,124.6122
23/9/2003,1.97786489,3.035286089,3.435886793,2.068682097,2.164498477,0.69794119,1.390863788,1.849888726,1.520548175,1.778321698,1.946133073,,,85.3016,104.9776,117.5737,76.404,124.6336
22/9/2003,1.98583395,3.017090411,3.441662002,2.068681358,2.150084571,0.6847081,1.3953859,1.849962181,1.517024867,1.776607493,1.946106292,,,85.1528,104.6445,118.0414,77.3411,124.6686
19/9/2003,1.997602411,3.056977936,3.465604239,2.121883938,2.171910989,0.694850845,1.427339786,1.845540202,1.526822919,1.77610169,1.916896938,,,83.7424,103.5267,116.4315,77.0615,124.1606
18/9/2003,1.999966553,3.066743605,3.513082826,2.133185363,2.170343171,0.684486818,1.431543237,1.846912266,1.523539038,1.774659104,1.919164899,,,82.7356,102.2323,115.3936,77.0347,124.01
17/9/2003,1.997429777,3.0266949,3.49591792,2.126917724,2.167716302,0.705109403,1.398859996,1.839843455,1.522493259,1.770952039,1.911007537,,,82.1758,101.4695,114.9789,76.8176,124.0957
16/9/2003,1.983722802,3.036614032,3.499054008,2.106095095,2.192259642,0.713746129,1.380920543,1.842574886,1.509946963,1.774532918,1.906128586,,,82.0026,100.46,114.4431,76.7432,124.3709
15/9/2003,1.981203054,2.993942561,3.468543896,2.067560542,2.183327522,0.698702769,1.388014889,1.846559587,1.515679818,1.780621012,1.894006369,,,81.2166,101.3673,115.3262,77.2209,124.5318
12/9/2003,1.982346678,3.005239513,3.450235128,2.067559311,2.206298501,0.721269207,1.395738982,1.834987997,1.513098704,1.784578096,1.893979156,,,81.234,101.5535,114.7904,76.795,124.6387
11/9/2003,1.983426749,2.998840442,3.454313127,2.030455683,2.228175451,0.737093464,1.385747731,1.838313462,1.504798142,1.770570999,1.901872881,,,81.4247,100.6961,114.0472,76.4386,124.7866
10/9/2003,1.997299842,2.981861737,3.46287232,2.070213258,2.222848951,0.740499515,1.360401765,1.831272805,1.512183821,1.772137066,1.886628626,,,81.3587,100.585,113.7192,76.98,124.7435
9/9/2003,2.008614935,3.017851433,3.47218883,2.073642368,2.213507942,0.739256288,1.338797021,1.841776649,1.500279527,1.766284189,1.883827332,,,81.6968,100.6131,114.0314,76.1221,124.4919
8/9/2003,2.005200967,3.04295579,3.495653595,2.038403537,2.2232431,0.744738521,1.368047407,1.85102709,1.497814576,1.772128143,1.904851668,,,81.7423,100.4326,112.6493,75.3324,124.4855
5/9/2003,1.994492168,3.012648902,3.467728167,2.034973223,2.232732523,0.734708625,1.356194119,1.835471878,1.5018959,1.766844807,1.908156197,,,81.4873,100.4291,112.0109,76.3916,124.3012
4/9/2003,2.002125657,3.032139844,3.461384254,2.0429458,2.258428861,0.720335634,1.340530754,1.827760497,1.482562784,1.759694708,1.900000871,,,81.6583,99.882,110.8367,75.8526,124.3086
3/9/2003,1.990940257,3.027165282,3.472715729,2.048994177,2.259635614,0.71339919,1.335440602,1.82782619,1.471897305,1.757075966,1.878088906,,,82.1967,99.3856,110.5962,74.8882,124.2207
2/9/2003,1.99449879,3.013828975,3.424994106,2.04032825,2.266382925,0.72716204,1.321090057,1.829896922,1.471313503,1.760537442,1.875714874,,,82.0729,99.4329,110.7013,74.7835,124.2692
1/9/2003,1.986494528,2.972668038,3.425482824,2.036559807,2.277654996,0.722239664,1.313350707,1.844993122,1.489144977,1.774800344,1.889235417,,,81.8229,99.1831,111.4802,74.138,124.372
29/8/2003,1.979268067,2.972801758,3.390686803,1.986984042,2.238682769,0.712119436,1.299143568,1.84972221,1.489040806,1.775472549,1.910251149,,,81.7913,99.5463,112.0344,74.3423,124.3393
28/8/2003,1.977624233,2.957486506,3.42123975,1.970127728,2.21727563,0.703447426,1.2906814,1.839288333,1.492496848,1.777751949,1.914189333,,,81.3275,99.6883,110.4122,74.8153,124.2658
27/8/2003,1.966754834,2.939604028,3.428570101,1.984325722,2.235956435,0.703133027,1.298366747,1.842632723,1.479447294,1.773040369,1.921032243,,,81.0338,99.4451,110.621,74.73,124.3484
26/8/2003,1.959170328,2.939072358,3.404974837,1.986446823,2.240413314,0.691638108,1.27659437,1.842782084,1.485289948,1.77544674,1.913657964,,,81.2443,99.3661,111.2786,73.9021,124.2275
25/8/2003,1.964453086,2.930288196,3.444987389,1.978297713,2.237621611,0.667004727,1.242796366,1.842849072,1.481047721,1.776373587,1.929673879,,,81.1925,99.2052,112.5748,73.6379,124.1775
22/8/2003,1.964153904,2.928495274,3.445464655,1.990985849,2.261855298,0.688102579,1.25572763,1.840351565,1.488847485,1.776391769,1.928186053,,,81.0925,99.4991,112.1446,73.8051,124.2629
21/8/2003,1.958638018,2.958750098,3.443986876,2.001651092,2.270664876,0.682737602,1.261546816,1.847670892,1.482765821,1.775977376,1.929828028,,,81.0752,99.6793,112.8017,73.4428,124.2806
20/8/2003,1.956922193,2.949965119,3.439489082,1.984795705,2.270736833,0.675706868,1.245014044,1.853709905,1.491059838,1.778708788,1.912912996,,,80.9068,100.6047,113.9245,73.3022,124.339
19/8/2003,1.955898424,2.955889539,3.458603959,1.964095957,2.286219205,0.670695443,1.219328345,1.839326572,1.498312606,1.781848451,1.924076904,,,80.3109,100.2987,113.0282,73.6518,124.3703
18/8/2003,1.953296063,2.948278825,3.47641365,1.935069332,2.280828526,0.67271757,1.219273972,1.838095691,1.485439622,1.781257974,1.951562173,,,79.8973,100.2453,113.3571,73.4331,124.2524
15/8/2003,1.942677939,2.92152504,3.456705934,1.912824332,2.285147788,0.655039953,1.198068487,1.836247784,1.477653572,1.780978634,1.971335417,,,80.0482,100.678,113.8413,73.3877,124.1481
14/8/2003,1.943627755,2.92070385,3.44944783,1.91507966,2.288483172,0.655117801,1.192332578,1.829119265,1.471070407,1.777009945,1.980273806,,,80.0316,100.9341,113.0665,72.9879,124.0848
13/8/2003,1.948769243,2.901700074,3.403431803,1.886967241,2.310929059,0.653828438,1.182052919,1.833757063,1.473611773,1.78372385,2.000873752,,,80.0418,101.3794,113.3262,72.9183,124.0619
12/8/2003,1.938980864,2.919366672,3.394416763,1.852926663,2.344084689,0.647146627,1.176041718,1.844432279,1.498553723,1.795722715,2.00745696,,,80.5588,101.0546,113.3445,72.3318,124.109
11/8/2003,1.940988711,2.890681857,3.387661899,1.840889973,2.339661659,0.64616537,1.173313866,1.845836358,1.496384324,1.797453596,2.008471779,,,80.6439,101.5564,113.6731,72.8994,123.913
8/8/2003,1.943566168,2.881259193,3.364678841,1.818981067,2.335618588,0.640618002,1.169012284,1.861264922,1.507314577,1.807462525,2.01219229,,,80.1866,101.4588,112.5197,73.2303,123.8745
7/8/2003,1.937245728,2.871123999,3.322786726,1.815886803,2.366332483,0.626753836,1.155047878,1.857335122,1.504778341,1.79768307,2.007373524,,,80.2777,101.7902,112.1076,73.233,123.9423
6/8/2003,1.934350017,2.850385499,3.302789158,1.829090818,2.361496104,0.61328222,1.117736954,1.845436378,1.497651786,1.79305642,2.005469029,,,79.426,101.5476,111.8163,71.5322,123.6198
5/8/2003,1.937154963,2.845244547,3.34195883,1.83483981,2.382533253,0.620392358,1.13348622,1.853561973,1.479145897,1.785816881,2.003512084,,,79.6282,101.0778,111.1804,72.3109,123.4191
4/8/2003,1.931873425,2.896437855,3.325464596,1.852779106,2.387290134,0.63051728,1.12392242,1.841741979,1.493014454,1.788962564,1.993474225,,,79.2482,101.5858,111.6473,71.0704,123.3524
1/8/2003,1.939322609,2.888672161,3.324536921,1.86842049,2.364456849,0.625786438,1.141458533,1.841786337,1.481970919,1.786325914,1.995316225,,,79.5753,101.2738,112.4241,71.8917,123.2723
31/7/2003,1.928523522,2.918705782,3.372529503,1.862450054,2.356787397,0.620690523,1.180802712,1.857174813,1.474166818,1.788171644,1.999660807,,,79.1958,101.3466,111.5301,73.3835,123.3088
30/7/2003,1.90970311,2.909840564,3.360161506,1.872181334,2.353814346,0.61928379,1.173275628,1.845264827,1.493425002,1.797195282,1.995883566,,,79.3242,102.0563,112.6338,73.2622,123.3559
29/7/2003,1.920286945,2.914851234,3.354843186,1.899678549,2.339874685,0.615049247,1.187136585,1.84871171,1.483049262,1.801546402,1.997881999,,,79.7184,102.4191,114.5981,73.9901,123.3509
28/7/2003,1.927298816,2.935866303,3.364864189,1.902667331,2.327146927,0.612198867,1.189770342,1.855476278,1.496615866,1.795081079,2.003267999,,,79.9487,102.4792,114.3583,74.9426,123.2935
25/7/2003,1.914785228,2.942358792,3.351040004,1.874025229,2.336495603,0.608900088,1.200012292,1.862307664,1.509566802,1.808604288,1.994901003,,,80.3085,102.0097,114.3079,75.0533,123.3496
24/7/2003,1.910247198,2.892125207,3.366419252,1.874003338,2.359884524,0.596775394,1.201879067,1.875932382,1.510396687,1.799781735,1.988612054,,,80.177,101.6096,114.4815,75.137,123.2053
23/7/2003,1.907351101,2.912899748,3.315673937,1.866051628,2.374964022,0.586166607,1.206112032,1.87192232,1.518144814,1.809714291,1.995670499,,,80.3896,101.3736,113.588,74.7019,123.1945
22/7/2003,1.895947505,2.911499336,3.3103487,1.840118385,2.369810283,0.5810482,1.210165455,1.858582014,1.51230148,1.80361918,1.995581314,,,80.0426,100.7913,112.041,75.0852,123.1288
21/7/2003,1.910251746,2.884193432,3.282063726,1.849870627,2.380778472,0.584611238,1.197118937,1.87217606,1.509581609,1.802551404,1.99555355,,,80.5931,100.8517,112.1114,75.1583,122.8588
18/7/2003,1.907230137,2.927107189,3.305958617,1.849868696,2.39130867,0.597398536,1.208412189,1.874362088,1.534542722,1.807702377,1.995525382,,,80.5965,100.0993,111.425,74.8513,122.9481
17/7/2003,1.910306556,2.89307553,3.29292733,1.842908343,2.448727538,0.603796055,1.194258554,1.870349816,1.535985986,1.805617428,1.994662651,,,80.4099,100.4054,112.3553,75.3151,122.9708
16/7/2003,1.915207469,2.92931228,3.310008633,1.881922852,2.425227979,0.612675955,1.183338216,1.865007487,1.536758463,1.811468895,1.981088434,,,80.8217,100.2517,112.7869,75.8921,123.0158
15/7/2003,1.90727489,2.948115548,3.331072259,1.892945261,2.415749493,0.606913411,1.195360844,1.903568304,1.540773067,1.816460142,1.982044587,,,81.4038,100.457,112.0662,75.2482,123.1859
14/7/2003,1.90270628,2.958372969,3.351900612,1.891353007,2.402544279,0.613086386,1.193989304,1.914811891,1.565558083,1.82742126,1.987850529,,,81.3102,102.2179,113.3401,75.4901,123.4164
11/7/2003,1.884260562,2.941621973,3.29590502,1.874995386,2.412421956,0.606995464,1.171411386,1.909385864,1.575211239,1.825894633,1.990317552,,,81.1271,102.8573,113.6339,74.4623,123.2223
10/7/2003,1.884033402,2.913762544,3.272547896,1.931216791,2.422739297,0.607451389,1.188224819,1.909490418,1.569671745,1.824282128,1.98153376,,,81.1581,102.8165,112.8104,74.404,122.9891
9/7/2003,1.875882261,2.953698431,3.294035712,1.941604053,2.367374729,0.596193399,1.199476147,1.899147467,1.566399914,1.816218757,1.968585689,,,81.0925,102.7631,112.9495,75.152,122.8688
8/7/2003,1.880379358,2.970133837,3.308617346,1.935498834,2.382951267,0.598820248,1.200406197,1.89238077,1.56294655,1.815209638,1.95849162,,,80.719,102.8162,113.2085,74.805,122.7488
7/7/2003,1.878443817,2.959281337,3.310053089,1.917136139,2.371127725,0.596116752,1.182207626,1.901508427,1.565988502,1.814766659,1.972216086,,,80.8728,103.8075,116.6974,74.447,122.576
4/7/2003,1.876505682,2.904202545,3.267210413,1.880716331,2.365806466,0.595104517,1.171794965,1.898903279,1.573988377,1.81769958,1.97864866,,,80.9378,104.9056,116.6641,75.5281,122.5636
3/7/2003,1.887018961,2.904329766,3.270345352,1.888188518,2.369181272,0.597522625,1.160408805,1.90666446,1.573596813,1.813034467,1.967986786,,,80.7907,105.1915,117.0945,75.8691,122.366
2/7/2003,1.879365226,2.928177148,3.256255628,1.873911969,2.362909011,0.591912551,1.176887225,1.904635799,1.587359296,1.819634172,2.008389567,,,80.5421,104.6528,116.8723,76.0372,122.3026
1/7/2003,1.88385672,2.894529196,3.221037208,1.816456414,2.329299445,0.590387167,1.176095451,1.914658316,1.585439628,1.829052231,2.016428476,,,80.0529,104.6554,116.135,75.4535,122.2489
30/6/2003,1.876903146,2.871122538,3.276184961,1.791039511,2.32682468,0.591831714,1.148811829,1.914020067,1.588292127,1.827570534,2.020774077,,,79.5564,104.0034,115.1579,75.1542,122.095
27/6/2003,1.890865576,2.876316785,3.3063945,1.790282944,2.339335472,0.587170604,1.154262135,1.910694916,1.583310247,1.821621983,2.04030806,,,79.7923,103.5843,114.2325,74.2575,122.3045
